"Check","Severity","Excluded","Type","Description","Details"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(103.82 mm, 119.6 mm): PTH pad 11 [/IO_5] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(119.96 mm, 123.6831 mm): PTH pad 37 [unconnected-(U1-75_IOT38A-Pad37)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(119.96 mm, 123.6831 mm): PTH pad 37 [unconnected-(U1-75_IOT38A-Pad37)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(103.82 mm, 119.6 mm): PTH pad 11 [/IO_5] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(103.82 mm, 119.6 mm): PTH pad 11 [/IO_5] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(117.42 mm, 123.6831 mm): PTH pad 38 [/IO_10] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(117.42 mm, 123.6831 mm): PTH pad 38 [/IO_10] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(103.82 mm, 117.06 mm): PTH pad 12 [/IO_10] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(103.82 mm, 117.06 mm): PTH pad 12 [/IO_10] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(117.42 mm, 123.6831 mm): PTH pad 38 [/IO_10] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(103.82 mm, 117.06 mm): PTH pad 12 [/IO_10] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(117.42 mm, 123.6831 mm): PTH pad 38 [/IO_10] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(103.82 mm, 117.06 mm): PTH pad 12 [/IO_10] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(106.36 mm, 119.6 mm): PTH pad 13 [/CLK_LV] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(114.88 mm, 123.6831 mm): PTH pad 39 [/IO_9] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(106.36 mm, 119.6 mm): PTH pad 13 [/CLK_LV] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(114.88 mm, 123.6831 mm): PTH pad 39 [/IO_9] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(106.36 mm, 119.6 mm): PTH pad 13 [/CLK_LV] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(106.36 mm, 119.6 mm): PTH pad 13 [/CLK_LV] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(114.88 mm, 123.6831 mm): PTH pad 39 [/IO_9] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(114.88 mm, 123.6831 mm): PTH pad 39 [/IO_9] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(106.36 mm, 117.06 mm): PTH pad 14 [/IO_11] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(106.36 mm, 117.06 mm): PTH pad 14 [/IO_11] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(106.36 mm, 117.06 mm): PTH pad 14 [/IO_11] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(112.34 mm, 123.6831 mm): PTH pad 40 [/IO_8] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(106.36 mm, 117.06 mm): PTH pad 14 [/IO_11] of J1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(112.34 mm, 123.6831 mm): PTH pad 40 [/IO_8] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(79.78 mm, 144.7 mm): PTH pad 1 [+3.3V] of R3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(79.78 mm, 144.7 mm): PTH pad 1 [+3.3V] of R3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(112.34 mm, 123.6831 mm): PTH pad 40 [/IO_8] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(112.34 mm, 123.6831 mm): PTH pad 40 [/IO_8] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(79.78 mm, 144.7 mm): PTH pad 1 [+3.3V] of R3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(79.78 mm, 144.7 mm): PTH pad 1 [+3.3V] of R3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(87.4 mm, 144.7 mm): PTH pad 2 [/OE] of R3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(109.8 mm, 123.6831 mm): PTH pad 41 [/IO_7] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(87.4 mm, 144.7 mm): PTH pad 2 [/OE] of R3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","hole_clearance","Hole clearance violation (board setup constraints hole clearance 0.2500 mm; actual 0.0000 mm)","@(109.8 mm, 123.6831 mm): PTH pad 41 [/IO_7] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(87.4 mm, 144.7 mm): PTH pad 2 [/OE] of R3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(65.0 mm, 156.7 mm): PTH pad 1 [+3.3V] of C2;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(109.8 mm, 123.6831 mm): PTH pad 41 [/IO_7] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(65.0 mm, 156.7 mm): PTH pad 1 [+3.3V] of C2;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(107.26 mm, 123.6831 mm): PTH pad 42 [/IO_6] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(95.8 mm, 157.0 mm): PTH pad 1 [+3.3V] of C1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(95.8 mm, 157.0 mm): PTH pad 1 [+3.3V] of C1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(107.26 mm, 123.6831 mm): PTH pad 42 [/IO_6] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(104.72 mm, 123.6831 mm): PTH pad 43 [/IO_5] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(128.7 mm, 159.25 mm): PTH pad 1 [+3.3V] of C3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(128.7 mm, 159.25 mm): PTH pad 1 [+3.3V] of C3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(104.72 mm, 123.6831 mm): PTH pad 43 [/IO_5] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(102.18 mm, 123.6831 mm): PTH pad 44 [/IO_4] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(68.27 mm, 158.71 mm): PTH pad 1 [+3.3V] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(68.27 mm, 158.71 mm): PTH pad 1 [+3.3V] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(102.18 mm, 123.6831 mm): PTH pad 44 [/IO_4] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(99.64 mm, 123.6831 mm): PTH pad 45 [/IO_3] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(70.81 mm, 158.71 mm): PTH pad 2 [/A7] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(99.64 mm, 123.6831 mm): PTH pad 45 [/IO_3] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(70.81 mm, 158.71 mm): PTH pad 2 [/A7] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(97.1 mm, 123.6831 mm): PTH pad 46 [/IO_2] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(73.35 mm, 158.71 mm): PTH pad 3 [/A6] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(73.35 mm, 158.71 mm): PTH pad 3 [/A6] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(97.1 mm, 123.6831 mm): PTH pad 46 [/IO_2] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(75.89 mm, 158.71 mm): PTH pad 4 [/A5] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(94.56 mm, 123.6831 mm): PTH pad 47 [/IO_1] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(75.89 mm, 158.71 mm): PTH pad 4 [/A5] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(94.56 mm, 123.6831 mm): PTH pad 47 [/IO_1] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(92.02 mm, 123.6831 mm): PTH pad 48 [/DATA_OE_FPGA] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(78.43 mm, 158.71 mm): PTH pad 5 [/A4] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(92.02 mm, 123.6831 mm): PTH pad 48 [/DATA_OE_FPGA] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(78.43 mm, 158.71 mm): PTH pad 5 [/A4] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(79.88 mm, 140.5 mm): PTH pad 1 [+3.3V] of R2;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(79.88 mm, 140.5 mm): PTH pad 1 [+3.3V] of R2;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(80.97 mm, 158.71 mm): PTH pad 6 [/A3] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(87.5 mm, 140.5 mm): PTH pad 2 [/ADDR_OE] of R2;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(87.5 mm, 140.5 mm): PTH pad 2 [/ADDR_OE] of R2;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(80.97 mm, 158.71 mm): PTH pad 6 [/A3] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(83.51 mm, 158.71 mm): PTH pad 7 [/A2] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(83.51 mm, 158.71 mm): PTH pad 7 [/A2] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(86.05 mm, 158.71 mm): PTH pad 8 [/A1] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(86.05 mm, 158.71 mm): PTH pad 8 [/A1] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(88.59 mm, 158.71 mm): PTH pad 9 [/A0] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(88.59 mm, 158.71 mm): PTH pad 9 [/A0] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(91.13 mm, 151.09 mm): PTH pad 11 [/A0_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(91.13 mm, 151.09 mm): PTH pad 11 [/A0_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(88.59 mm, 151.09 mm): PTH pad 12 [/A1_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(88.59 mm, 151.09 mm): PTH pad 12 [/A1_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(86.05 mm, 151.09 mm): PTH pad 13 [/A2_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(86.05 mm, 151.09 mm): PTH pad 13 [/A2_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(83.51 mm, 151.09 mm): PTH pad 14 [/A3_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(83.51 mm, 151.09 mm): PTH pad 14 [/A3_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(80.97 mm, 151.09 mm): PTH pad 15 [/A4_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(80.97 mm, 151.09 mm): PTH pad 15 [/A4_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(78.43 mm, 151.09 mm): PTH pad 16 [/A5_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(78.43 mm, 151.09 mm): PTH pad 16 [/A5_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(75.89 mm, 151.09 mm): PTH pad 17 [/A6_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(75.89 mm, 151.09 mm): PTH pad 17 [/A6_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(73.35 mm, 151.09 mm): PTH pad 18 [/A7_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(73.35 mm, 151.09 mm): PTH pad 18 [/A7_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(70.81 mm, 151.09 mm): PTH pad 19 [/DATA_OE] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(70.81 mm, 151.09 mm): PTH pad 19 [/DATA_OE] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(68.27 mm, 151.09 mm): PTH pad 20 [+3.3V] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(68.27 mm, 151.09 mm): PTH pad 20 [+3.3V] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(107.2 mm, 140.9 mm): PTH pad 1 [/~{INT}] of D1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(107.2 mm, 140.9 mm): PTH pad 1 [/~{INT}] of D1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(114.82 mm, 140.9 mm): PTH pad 2 [Net-(D1-A)] of D1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","clearance","Clearance violation (netclass 'Default' clearance 0.5000 mm; actual 0.0000 mm)","@(114.82 mm, 140.9 mm): PTH pad 2 [Net-(D1-A)] of D1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","warning","False","silk_overlap","Silkscreen clearance","@(60.5 mm, 161.0 mm): PCB text '2026 Ed Brindley' on F.Silkscreen;@(61.476 mm, 160.52 mm): Reference field of P1"
"Violations","warning","False","silk_overlap","Silkscreen clearance","@(60.5 mm, 161.0 mm): PCB text '2026 Ed Brindley' on F.Silkscreen;@(66.88 mm, 160.04 mm): Rectangle of U3 on F.Silkscreen"
"Violations","warning","False","silk_overlap","Silkscreen clearance","@(65.94 mm, 154.9 mm): Reference field of U3;@(66.37 mm, 152.83 mm): Segment of C2 on F.Silkscreen"
"Violations","warning","False","silk_overlap","Silkscreen clearance","@(159.25 mm, 161.0 mm): PCB text 'Rev: 0.0.0-pre-7543080 Git:0037197' on F.Silkscreen;@(98.39 mm, 160.13 mm): Rectangle of U2 on F.Silkscreen"
"Violations","warning","False","silk_overlap","Silkscreen clearance","@(148.65 mm, 121.9 mm): Reference field of C4;@(89.43 mm, 122.09155 mm): Rectangle of U1 on F.Silkscreen"
"Violations","warning","False","silk_overlap","Silkscreen clearance","@(159.25 mm, 161.0 mm): PCB text 'Rev: 0.0.0-pre-7543080 Git:0037197' on F.Silkscreen;@(127.33 mm, 160.62 mm): Segment of C3 on F.Silkscreen"
